13598139,小武基路,39.859170,116.485380
1083194,垂虹街,39.839250,116.234030
1207021,尹堤路,39.979300,116.647560
6043887,顺平路辅路,40.145620,117.047690
8380173,阜成门外大街,39.922670,116.349930
4499220,民族家园中路,39.928830,116.576920
11012237,劲松中街,39.881360,116.451200
15513426,S302(通马公路),39.834040,116.589610
114008,北三环中路,39.970760,116.367990
15983422,天柱东路,40.071800,116.565060
4161060,北三环中路辅路,39.966510,116.398540
702208,西三环南路,39.866110,116.306450
16354015,北花市大街,39.898660,116.421030
9149870,莲花池西路,39.896470,116.288870
15558993,白云观街北里,39.901270,116.334200
7378092,玉林里,39.865030,116.352840
14229381,马坊中路,40.091100,116.196830
667892,太平桥路,39.873830,116.312000
14617312,魏永路,39.688970,116.472700
6625206,中富路,40.250580,116.678740
6823402,北四环东路,39.985130,116.412500
1694862,建国门外大街,39.907280,116.447390
944031,精忠街,39.887450,116.396170
2832462,展览馆路,39.935350,116.338110
7734096,安立路,40.007360,116.401650
3303175,劲松中街,39.881350,116.451530
12039179,后屯路,40.045010,116.348710
10346655,西直门南大街,39.935960,116.349950
13649073,杏石口路,39.949410,116.246690
